"","ANGER","ANXIETY","BAD","BITTER","BLACK","BLUE","BRIGHT","BROWN","COOKED","DARK","DESIRE","ENVY","FEAR","FRESH","GLOOMY","GOOD","GREEN","GRIEF","HAPPY","HATE","HOPE","JOY","LIGHT","LIKE","LOVE","MERRY","ORANGE","PITY","PROUD","PURPLE","RAW","RED","REGRET","RIPE","ROTTEN","SAD","SALT","SALTY","SHAME","SOUR","SPICY","SURPRISED","SWEET","TASTE","UNRIPE","WANT","WHITE","WORRY","YELLOW","GREY","TASTY"
"ROTTEN",0.382978723404255,0.446808510638298,0.755102040816326,0.63265306122449,0.340425531914894,0.106382978723404,0.148936170212766,0.340425531914894,0.5625,0.468085106382979,0.170212765957447,0.333333333333333,0.25,0.638297872340426,0.530612244897959,0.395833333333333,0.224489795918367,0.458333333333333,0.104166666666667,0.333333333333333,0.104166666666667,0.104166666666667,0.125,0.111111111111111,0.148936170212766,0.170212765957447,0.208333333333333,0.377777777777778,0.0833333333333334,0.170212765957447,0.680851063829787,0.170212765957447,0.276595744680851,0.875,1,0.276595744680851,0.340425531914894,0.369565217391304,0.382978723404255,0.723404255319149,0.553191489361702,0.106382978723404,0.4,0.469387755102041,0.854166666666667,0.122448979591837,0.0625,0.229166666666667,0.125,0.170212765957447,0.6
"SAD",0.729166666666667,0.74468085106383,0.787234042553192,0.541666666666667,0.25531914893617,0.416666666666667,0.142857142857143,0.0816326530612245,0.0612244897959183,0.479166666666667,0.469387755102041,0.51063829787234,0.787234042553192,0.0434782608695652,0.866666666666667,0.469387755102041,0.130434782608696,0.956521739130435,0.521739130434783,0.8125,0.468085106382979,0.51063829787234,0.212765957446808,0.347826086956522,0.434782608695652,0.533333333333333,0.0833333333333334,0.6875,0.51063829787234,0.0416666666666666,0.234042553191489,0.0612244897959183,0.739130434782609,0.106382978723404,0.276595744680851,1,0.0816326530612245,0.285714285714286,0.73469387755102,0.3125,0.127659574468085,0.458333333333333,0.212765957446808,0.104166666666667,0.145833333333333,0.195652173913043,0.0652173913043478,0.8,0.0416666666666666,0.369565217391304,0.145833333333333
"SALT",0.170212765957447,0.0625,0.125,0.541666666666667,0.133333333333333,0.127659574468085,0.0816326530612245,0.166666666666667,0.73469387755102,0.155555555555556,0.0909090909090909,0.145833333333333,0.111111111111111,0.553191489361702,0.0625,0.229166666666667,0.276595744680851,0.212765957446808,0.1875,0.142857142857143,0.0652173913043478,0.0816326530612245,0.347826086956522,0.145833333333333,0.106382978723404,0.108695652173913,0.333333333333333,0.26530612244898,0.0434782608695652,0.0638297872340425,0.574468085106383,0.145833333333333,0.173913043478261,0.428571428571429,0.340425531914894,0.0816326530612245,1,0.977777777777778,0.204545454545455,0.760869565217391,0.851063829787234,0.152173913043478,0.770833333333333,0.8125,0.41304347826087,0.217391304347826,0.340425531914894,0.122448979591837,0.191489361702128,0.244444444444444,0.755555555555556
"SALTY",0.25,0.222222222222222,0.270833333333333,0.782608695652174,0.170212765957447,0.111111111111111,0.170212765957447,0.166666666666667,0.739130434782609,0.163265306122449,0.229166666666667,0.270833333333333,0.195652173913043,0.553191489361702,0.26530612244898,0.234042553191489,0.142857142857143,0.195652173913043,0.166666666666667,0.170212765957447,0.0208333333333334,0.0909090909090909,0.404255319148936,0.208333333333333,0.166666666666667,0.152173913043478,0.285714285714286,0.222222222222222,0.208333333333333,0.0652173913043478,0.666666666666667,0.170212765957447,0.208333333333333,0.543478260869565,0.369565217391304,0.285714285714286,0.977777777777778,1,0.166666666666667,0.872340425531915,0.91304347826087,0.191489361702128,0.826086956521739,0.8125,0.58695652173913,0.145833333333333,0.229166666666667,0.166666666666667,0.133333333333333,0.122448979591837,0.75
"SHAME",0.6875,0.791666666666667,0.688888888888889,0.48936170212766,0.127659574468085,0.113636363636364,0.108695652173913,0.145833333333333,0.0816326530612245,0.375,0.468085106382979,0.673469387755102,0.847826086956522,0.0851063829787234,0.565217391304348,0.304347826086957,0.0625,0.75,0.319148936170213,0.73469387755102,0.355555555555556,0.446808510638298,0.0425531914893617,0.369565217391304,0.408163265306122,0.361702127659574,0,0.755555555555556,0.595744680851064,0.0638297872340425,0.183673469387755,0.0869565217391305,0.877551020408163,0.0833333333333334,0.382978723404255,0.73469387755102,0.204545454545455,0.166666666666667,1,0.163265306122449,0.26530612244898,0.458333333333333,0.1875,0.170212765957447,0.148936170212766,0.361702127659574,0.0416666666666666,0.702127659574468,0.142857142857143,0.0816326530612245,0.0833333333333334
"SOUR",0.346938775510204,0.276595744680851,0.545454545454545,0.918367346938776,0.170212765957447,0.122448979591837,0.217391304347826,0.142857142857143,0.58695652173913,0.244897959183674,0.136363636363636,0.326530612244898,0.191489361702128,0.541666666666667,0.346938775510204,0.25531914893617,0.229166666666667,0.306122448979592,0.166666666666667,0.25,0.0833333333333334,0.106382978723404,0.25,0.102040816326531,0.163265306122449,0.224489795918367,0.375,0.159090909090909,0.229166666666667,0.0816326530612245,0.613636363636364,0.136363636363636,0.244897959183674,0.51063829787234,0.723404255319149,0.3125,0.760869565217391,0.872340425531915,0.163265306122449,1,0.755102040816326,0.152173913043478,0.857142857142857,0.822222222222222,0.645833333333333,0.0833333333333334,0.183673469387755,0.208333333333333,0.142857142857143,0.234042553191489,0.695652173913043
"SPICY",0.1875,0.25531914893617,0.25531914893617,0.645833333333333,0.173913043478261,0.0833333333333334,0.25,0.266666666666667,0.804347826086957,0.291666666666667,0.25,0.0612244897959183,0.142857142857143,0.5625,0.217391304347826,0.319148936170213,0.191489361702128,0.0851063829787234,0.1875,0.195652173913043,0.1875,0.163265306122449,0.244897959183674,0.1875,0.212765957446808,0.183673469387755,0.3125,0.1875,0.166666666666667,0.106382978723404,0.6875,0.395833333333333,0.122448979591837,0.673469387755102,0.553191489361702,0.127659574468085,0.851063829787234,0.91304347826087,0.26530612244898,0.755102040816326,1,0.142857142857143,0.857142857142857,0.829787234042553,0.468085106382979,0.127659574468085,0.104166666666667,0.163265306122449,0.208333333333333,0.106382978723404,0.787234042553192
"SURPRISED",0.4375,0.630434782608696,0.25,0.195652173913043,0.0208333333333334,0.0851063829787234,0.395833333333333,0.0408163265306123,0.127659574468085,0.0638297872340425,0.553191489361702,0.446808510638298,0.577777777777778,0.391304347826087,0.428571428571429,0.617021276595745,0.0217391304347826,0.468085106382979,0.75,0.458333333333333,0.617021276595745,0.755102040816326,0.270833333333333,0.638297872340426,0.469387755102041,0.595744680851064,0.0638297872340425,0.469387755102041,0.714285714285714,0.127659574468085,0.217391304347826,0.0638297872340425,0.48936170212766,0.0833333333333334,0.106382978723404,0.458333333333333,0.152173913043478,0.191489361702128,0.458333333333333,0.152173913043478,0.142857142857143,1,0.152173913043478,0.113636363636364,0.102040816326531,0.479166666666667,0.0625,0.510204081632653,0.0416666666666666,0.0652173913043478,0.145833333333333
"SWEET",0.170212765957447,0.166666666666667,0.191489361702128,0.595744680851064,0.145833333333333,0.125,0.434782608695652,0.208333333333333,0.638297872340426,0.177777777777778,0.361702127659574,0.1875,0.0652173913043478,0.711111111111111,0.191489361702128,0.659574468085106,0.311111111111111,0.148936170212766,0.541666666666667,0.227272727272727,0.285714285714286,0.428571428571429,0.5,0.479166666666667,0.4375,0.531914893617021,0.404255319148936,0.170212765957447,0.319148936170213,0.130434782608696,0.531914893617021,0.0454545454545454,0.108695652173913,0.630434782608696,0.4,0.212765957446808,0.770833333333333,0.826086956521739,0.1875,0.857142857142857,0.857142857142857,0.152173913043478,1,0.808510638297872,0.382978723404255,0.369565217391304,0.266666666666667,0.108695652173913,0.304347826086957,0.0425531914893617,0.804347826086957
"TASTE",0.212765957446808,0.127659574468085,0.270833333333333,0.693877551020408,0.152173913043478,0.104166666666667,0.173913043478261,0.133333333333333,0.775510204081633,0.0851063829787234,0.382978723404255,0.108695652173913,0.170212765957447,0.666666666666667,0.106382978723404,0.282608695652174,0.145833333333333,0.145833333333333,0.340425531914894,0.2,0.1875,0.239130434782609,0.234042553191489,0.395833333333333,0.234042553191489,0.166666666666667,0.41304347826087,0.0833333333333334,0.145833333333333,0.0652173913043478,0.531914893617021,0.106382978723404,0.0833333333333334,0.543478260869565,0.469387755102041,0.104166666666667,0.8125,0.8125,0.170212765957447,0.822222222222222,0.829787234042553,0.113636363636364,0.808510638297872,1,0.659574468085106,0.382978723404255,0.127659574468085,0.145833333333333,0.108695652173913,0.0434782608695652,0.938775510204082
"UNRIPE",0.155555555555556,0.208333333333333,0.531914893617021,0.693877551020408,0.25,0.212765957446808,0.1875,0.291666666666667,0.571428571428571,0.4,0.0434782608695652,0.0869565217391305,0.102040816326531,0.591836734693878,0.270833333333333,0.145833333333333,0.51063829787234,0.130434782608696,0.0625,0.282608695652174,0.0652173913043478,0.0869565217391305,0.170212765957447,0.0638297872340425,0.0851063829787234,0.125,0.416666666666667,0.208333333333333,0.104166666666667,0.111111111111111,0.836734693877551,0.25,0.270833333333333,0.851063829787234,0.854166666666667,0.145833333333333,0.41304347826087,0.58695652173913,0.148936170212766,0.645833333333333,0.468085106382979,0.102040816326531,0.382978723404255,0.659574468085106,1,0.195652173913043,0.212765957446808,0.104166666666667,0.48936170212766,0.212765957446808,0.595744680851064
"WANT",0.244444444444444,0.479166666666667,0.285714285714286,0.276595744680851,0.0416666666666666,0.106382978723404,0.244444444444444,0.0416666666666666,0.142857142857143,0.0408163265306123,0.833333333333333,0.63265306122449,0.416666666666667,0.166666666666667,0.25,0.354166666666667,0.0434782608695652,0.382978723404255,0.446808510638298,0.4375,0.583333333333333,0.479166666666667,0.25,0.714285714285714,0.583333333333333,0.347826086956522,0.0217391304347826,0.4375,0.387755102040816,0.0612244897959183,0.130434782608696,0.0212765957446809,0.468085106382979,0.1875,0.122448979591837,0.195652173913043,0.217391304347826,0.145833333333333,0.361702127659574,0.0833333333333334,0.127659574468085,0.479166666666667,0.369565217391304,0.382978723404255,0.195652173913043,1,0.208333333333333,0.468085106382979,0.0833333333333334,0.0612244897959183,0.404255319148936
"WHITE",0.0612244897959183,0.0416666666666666,0.0408163265306123,0.1875,0.911111111111111,0.775510204081633,0.659574468085106,0.695652173913043,0.212765957446808,0.5625,0.1875,0.0204081632653061,0.0652173913043478,0.375,0.0833333333333334,0.234042553191489,0.767441860465116,0.0816326530612245,0.145833333333333,0.108695652173913,0.170212765957447,0.173913043478261,0.729166666666667,0.122448979591837,0.170212765957447,0.26530612244898,0.702127659574468,0.0425531914893617,0.0625,0.729166666666667,0.155555555555556,0.808510638297872,0.0425531914893617,0.234042553191489,0.0625,0.0652173913043478,0.340425531914894,0.229166666666667,0.0416666666666666,0.183673469387755,0.104166666666667,0.0625,0.266666666666667,0.127659574468085,0.212765957446808,0.208333333333333,1,0.127659574468085,0.863636363636364,0.875,0.104166666666667
"WORRY",0.729166666666667,0.877551020408163,0.565217391304348,0.347826086956522,0.25531914893617,0.208333333333333,0.204081632653061,0.0416666666666666,0.0816326530612245,0.326530612244898,0.458333333333333,0.659574468085106,0.916666666666667,0.125,0.714285714285714,0.346938775510204,0.0208333333333334,0.729166666666667,0.521739130434783,0.644444444444444,0.5,0.520833333333333,0.104166666666667,0.346938775510204,0.458333333333333,0.448979591836735,0.0204081632653061,0.729166666666667,0.469387755102041,0.0612244897959183,0.270833333333333,0.0851063829787234,0.75,0.0816326530612245,0.229166666666667,0.8,0.122448979591837,0.166666666666667,0.702127659574468,0.208333333333333,0.163265306122449,0.510204081632653,0.108695652173913,0.145833333333333,0.104166666666667,0.468085106382979,0.127659574468085,1,0.0612244897959183,0.173913043478261,0.208333333333333
"YELLOW",0.0434782608695652,0.104166666666667,0.0638297872340425,0.104166666666667,0.6875,0.829787234042553,0.666666666666667,0.833333333333333,0.229166666666667,0.354166666666667,0.0851063829787234,0.148936170212766,0.0625,0.1875,0.122448979591837,0.145833333333333,0.872340425531915,0.0625,0.127659574468085,0,0.148936170212766,0.0638297872340425,0.645833333333333,0.0638297872340425,0.0208333333333334,0.130434782608696,0.854166666666667,0.0416666666666666,0.108695652173913,0.869565217391304,0.0612244897959183,0.875,0.0208333333333334,0.428571428571429,0.125,0.0416666666666666,0.191489361702128,0.133333333333333,0.142857142857143,0.142857142857143,0.208333333333333,0.0416666666666666,0.304347826086957,0.108695652173913,0.48936170212766,0.0833333333333334,0.863636363636364,0.0612244897959183,1,0.653061224489796,0.2
"GREY",0.125,0.127659574468085,0.0625,0.183673469387755,0.851063829787234,0.770833333333333,0.416666666666667,0.795918367346939,0.106382978723404,0.543478260869565,0,0.142857142857143,0.25531914893617,0.145833333333333,0.458333333333333,0.148936170212766,0.777777777777778,0.36734693877551,0.0612244897959183,0.104166666666667,0.125,0.0833333333333334,0.428571428571429,0.102040816326531,0.0416666666666666,0.108695652173913,0.6875,0.0833333333333334,0.0625,0.826086956521739,0.127659574468085,0.702127659574468,0.122448979591837,0.166666666666667,0.170212765957447,0.369565217391304,0.244444444444444,0.122448979591837,0.0816326530612245,0.234042553191489,0.106382978723404,0.0652173913043478,0.0425531914893617,0.0434782608695652,0.212765957446808,0.0612244897959183,0.875,0.173913043478261,0.653061224489796,1,0.102040816326531
"TASTY",0.106382978723404,0.183673469387755,0.36734693877551,0.5625,0.0638297872340425,0.0888888888888889,0.208333333333333,0.111111111111111,0.787234042553192,0.142857142857143,0.36734693877551,0.204081632653061,0.104166666666667,0.772727272727273,0.166666666666667,0.666666666666667,0.224489795918367,0.0638297872340425,0.408163265306122,0.181818181818182,0.183673469387755,0.25,0.304347826086957,0.531914893617021,0.208333333333333,0.306122448979592,0.466666666666667,0.239130434782609,0.208333333333333,0.152173913043478,0.604651162790698,0.173913043478261,0.111111111111111,0.702127659574468,0.6,0.145833333333333,0.755555555555556,0.75,0.0833333333333334,0.695652173913043,0.787234042553192,0.145833333333333,0.804347826086957,0.938775510204082,0.595744680851064,0.404255319148936,0.104166666666667,0.208333333333333,0.2,0.102040816326531,1
