"","num_ID","word1","word2","word3","answer","rt"
"179","108","HAPPY","REGRET","GREY","GREY",1538
"180","108","ANXIETY","ANGER","JOY","JOY",9589
"181","108","PURPLE","COOKED","TASTE","PURPLE",2263
"182","108","GOOD","LOVE","UNRIPE","UNRIPE",3541
"183","108","PROUD","LIGHT","UNRIPE","PROUD",4217
"184","108","ANGER","JOY","BITTER","BITTER",3388
"185","108","PROUD","PITY","UNRIPE","UNRIPE",4606
"186","108","HATE","RAW","BRIGHT","RAW",3415
"187","108","MINUS","PLUS","MINUS","PLUS",1244
"188","108","PROUD","PITY","GREY","GREY",2787
"189","103","GLOOMY","HOPE","GREY","HOPE",4293
"190","103","FEAR","GREEN","REGRET","GREEN",2514
"191","103","LIKE","HAPPY","ROTTEN","ROTTEN",3939
"192","103","GRIEF","PURPLE","WANT","PURPLE",3114
"193","103","HATE","COOKED","TASTY","HATE",2808
"194","103","BLUE","BAD","ENVY","BLUE",4692
"195","103","WHITE","PURPLE","SWEET","SWEET",2571
"196","103","SALTY","DESIRE","ENVY","SALTY",2868
"197","103","SALTY","SHAME","SURPRISED","SALTY",1916
"198","103","PROUD","GLOOMY","SOUR","SOUR",5738
"199","103","LIGHT","BRIGHT","BAD","BAD",2107
"200","103","GRIEF","BROWN","TASTE","BROWN",5075
"201","103","EQUAL","EQUAL","PLUS","PLUS",1562
"202","103","MINUS","PLUS","MINUS","PLUS",3051
"203","103","RIPE","ORANGE","REGRET","REGRET",2190
"204","103","SALTY","WORRY","BAD","SALTY",3046
"205","103","LIGHT","JOY","ROTTEN","ROTTEN",2052
"206","103","BLACK","SOUR","SPICY","BLACK",1924
"207","103","GOOD","SAD","SOUR","SOUR",5442
"208","103","MERRY","BAD","SPICY","SPICY",3105
"209","103","YELLOW","SOUR","SURPRISED","YELLOW",3132
"210","103","RED","WANT","UNRIPE","WANT",3122
"211","103","BROWN","SALTY","DARK","SALTY",2760
"212","103","SAD","BLACK","WORRY","BLACK",2124
"213","103","YELLOW","PITY","BAD","YELLOW",1616
"214","103","WHITE","GLOOMY","ENVY","WHITE",1811
"215","103","LIGHT","WHITE","REGRET","REGRET",1587
"243","235","BROWN","PURPLE","TASTY","TASTY",2349
"244","235","GOOD","SAD","BLACK","BLACK",17611
"245","235","GLOOMY","RAW","TASTY","RAW",5774
"246","235","SALT","SALTY","SHAME","SHAME",4981
"247","235","ANGER","BAD","ENVY","BAD",5915
"248","235","PROUD","GRIEF","ORANGE","ORANGE",3389
"249","235","BLUE","WORRY","TASTE","BLUE",3674
"250","235","FRESH","JOY","TASTE","FRESH",5958
"251","235","SALT","HATE","BAD","SALT",2907
"252","235","RED","RAW","SALTY","SALTY",4821
"253","235","RAW","UNRIPE","TASTY","RAW",8838
"254","235","BLACK","FEAR","DESIRE","BLACK",3407
"255","235","SALT","BLACK","ORANGE","SALT",2019
"256","235","RED","BROWN","LOVE","LOVE",2332
"257","235","PROUD","GOOD","COOKED","COOKED",4184
"258","235","FRESH","LIKE","ENVY","FRESH",6367
"259","235","YELLOW","BLUE","UNRIPE","UNRIPE",2039
"260","235","BROWN","PITY","UNRIPE","BROWN",8287
"261","235","RED","BROWN","COOKED","COOKED",1801
"262","235","PITY","UNRIPE","BAD","UNRIPE",4382
"263","235","GOOD","BRIGHT","FEAR","BRIGHT",6494
"264","235","MINUS","PLUS","MINUS","PLUS",1579
"265","235","FRESH","GREEN","DARK","GREEN",10687
"266","235","RIPE","WANT","FEAR","RIPE",3155
"267","235","SAD","DARK","ORANGE","ORANGE",9627
"268","235","COOKED","SPICY","SWEET","COOKED",3206
"269","235","PLUS","EQUAL","EQUAL","PLUS",2142
"270","292","GRIEF","ANXIETY","SWEET","SWEET",1831
"271","292","HAPPY","SWEET","TASTY","HAPPY",2931
"272","292","HAPPY","BAD","BITTER","BITTER",2282
"273","292","PROUD","LIKE","TASTE","PROUD",3038
"274","292","BLACK","LIKE","TASTY","BLACK",2447
"275","292","GRIEF","SHAME","BITTER","BITTER",3807
"276","292","GRIEF","RIPE","HOPE","RIPE",2369
"277","292","GLOOMY","WORRY","BITTER","BITTER",3460
"278","292","PITY","REGRET","TASTE","TASTE",2113
"279","292","WHITE","BROWN","DARK","DARK",3156
"280","292","BLUE","BROWN","ORANGE","BLUE",3641
"281","292","SOUR","FEAR","HAPPY","SOUR",2160
"282","292","SOUR","ROTTEN","TASTY","SOUR",2166
"283","292","WHITE","GOOD","DARK","GOOD",2281
"284","292","WHITE","SAD","COOKED","COOKED",5961
"285","292","FRESH","ORANGE","REGRET","REGRET",6227
"286","292","HATE","RIPE","MERRY","RIPE",5181
"287","292","BROWN","SOUR","BAD","BROWN",4109
"288","292","LIGHT","FEAR","COOKED","COOKED",2284
"289","292","SALT","SALTY","ORANGE","ORANGE",2351
"290","292","YELLOW","BLUE","GREY","YELLOW",3265
"291","292","RED","GOOD","FEAR","RED",2807
"292","292","BLUE","GLOOMY","REGRET","BLUE",2503
"293","292","BLUE","PURPLE","COOKED","COOKED",1662
"294","292","PLUS","EQUAL","EQUAL","PLUS",1575
"295","292","PURPLE","PITY","HAPPY","PURPLE",4188
"296","292","PLUS","MINUS","MINUS","PLUS",1607
"297","141","RED","FRESH","SURPRISED","RED",9016
"298","141","BROWN","FRESH","GREEN","FRESH",2112
"299","141","DARK","TASTE","ENVY","TASTE",3754
"300","141","SAD","ROTTEN","SWEET","SAD",2885
"301","141","LIGHT","RAW","SAD","LIGHT",6772
"302","141","SOUR","COOKED","SWEET","COOKED",4424
"303","141","PROUD","BLUE","WORRY","BLUE",4403
"304","141","WORRY","FEAR","ENVY","ENVY",3883
"305","141","ANGER","SHAME","FEAR","ANGER",4277
"306","141","PROUD","WHITE","SOUR","WHITE",7088
"307","141","BROWN","SOUR","DARK","SOUR",3581
"308","141","HAPPY","UNRIPE","ENVY","UNRIPE",4035
"309","141","RED","PITY","FEAR","RED",2050
"310","141","ANGER","LIKE","TASTE","TASTE",4861
"311","141","WHITE","ORANGE","REGRET","REGRET",2613
"312","141","RAW","SOUR","LOVE","SOUR",9335
"313","141","GLOOMY","REGRET","TASTE","TASTE",3125
"314","141","WANT","DARK","SURPRISED","DARK",9153
"315","141","WHITE","SAD","BITTER","WHITE",4878
"316","141","WANT","UNRIPE","SURPRISED","UNRIPE",6885
"317","141","RIPE","SAD","ROTTEN","SAD",2428
"318","141","ANXIETY","SHAME","DESIRE","DESIRE",3981
"319","141","SAD","BLACK","LIKE","BLACK",3424
"320","141","GREEN","ORANGE","DESIRE","DESIRE",2451
"321","141","MINUS","MINUS","PLUS","PLUS",2681
"322","141","BLUE","HOPE","ENVY","BLUE",4053
"323","141","EQUAL","PLUS","EQUAL","PLUS",2914
"324","207","PROUD","SPICY","SWEET","PROUD",2849
"325","207","YELLOW","RIPE","ANGER","ANGER",3208
"326","207","WORRY","GREEN","SURPRISED","GREEN",2734
"327","207","MINUS","MINUS","PLUS","PLUS",2277
"328","207","BLACK","SHAME","COOKED","SHAME",5153
"329","207","EQUAL","EQUAL","PLUS","PLUS",1779
"330","207","YELLOW","SALTY","MERRY","MERRY",4594
"331","207","BROWN","BRIGHT","SWEET","SWEET",4816
"332","207","SHAME","GREEN","MERRY","GREEN",4411
"333","207","ANGER","FRESH","TASTY","ANGER",2539
"334","207","YELLOW","RED","WORRY","WORRY",1729
"335","207","WORRY","FEAR","ROTTEN","ROTTEN",3375
"336","207","RAW","PITY","TASTE","PITY",3472
"337","207","FRESH","BLACK","WORRY","WORRY",4566
"338","207","BLUE","WHITE","BAD","BAD",1910
"339","207","RED","FRESH","TASTE","RED",3443
"340","207","FRESH","FEAR","TASTY","FEAR",2156
"341","207","RED","ANXIETY","MERRY","RED",2883
"342","207","BRIGHT","DARK","SPICY","SPICY",2356
"343","207","GOOD","LIKE","HOPE","HOPE",6214
"344","207","YELLOW","WHITE","ENVY","ENVY",2939
"345","207","BLUE","GOOD","SALTY","BLUE",6014
"346","207","GLOOMY","LOVE","DESIRE","GLOOMY",3937
"347","207","YELLOW","RED","RAW","RAW",1876
"348","207","YELLOW","MERRY","SURPRISED","YELLOW",3589
"349","207","BROWN","SALTY","SURPRISED","SURPRISED",2851
"350","207","RED","ANGER","LOVE","RED",2295
"351","342","SALTY","SOUR","BRIGHT","BRIGHT",3508
"352","342","RED","GLOOMY","FEAR","RED",3355
"353","342","ANXIETY","FEAR","GREEN","GREEN",1666
"354","342","YELLOW","SAD","TASTE","YELLOW",6265
"355","342","BLUE","LIKE","HOPE","BLUE",1829
"356","342","RIPE","BLACK","LOVE","RIPE",7420
"357","342","HATE","JOY","SURPRISED","HATE",8182
"358","342","PLUS","MINUS","MINUS","PLUS",2295
"359","342","ANXIETY","PURPLE","PITY","PURPLE",2460
"360","342","RAW","BLACK","DESIRE","BLACK",5061
"361","342","BROWN","PITY","JOY","BROWN",1981
"362","342","SALT","BRIGHT","BAD","SALT",4889
"363","342","BLUE","GOOD","GREEN","GOOD",1651
"364","342","YELLOW","BROWN","HOPE","HOPE",2689
"365","342","RAW","GOOD","SURPRISED","RAW",2757
"366","342","GRIEF","SOUR","FEAR","SOUR",2305
"367","342","RED","SALTY","LOVE","RED",4688
"368","342","LIGHT","LIKE","TASTE","LIKE",5556
"369","342","EQUAL","EQUAL","PLUS","PLUS",1594
"370","342","LIKE","HOPE","SPICY","SPICY",2704
"371","342","BLUE","PURPLE","DESIRE","DESIRE",1406
"372","342","PROUD","SAD","HAPPY","SAD",3553
"373","342","GRIEF","WORRY","ORANGE","ORANGE",1798
"374","342","RED","HOPE","ROTTEN","RED",3443
"375","342","LOVE","DARK","REGRET","DARK",2074
"376","342","LIGHT","BITTER","SWEET","LIGHT",2273
"377","342","WHITE","SALTY","MERRY","WHITE",2019
"378","9","YELLOW","RAW","FEAR","RAW",4534
"379","9","LIKE","BAD","ROTTEN","LIKE",1979
"380","9","PROUD","ANXIETY","SHAME","PROUD",1471
"381","9","HATE","SOUR","SURPRISED","SOUR",2258
"382","9","PROUD","FEAR","SPICY","SPICY",2237
"383","9","WANT","HOPE","GREY","GREY",1643
"384","9","SHAME","MERRY","TASTE","MERRY",2013
"385","9","SALT","WANT","JOY","SALT",3307
"386","9","PROUD","REGRET","GREY","GREY",3046
"387","9","HATE","BROWN","ROTTEN","BROWN",2067
"388","9","MINUS","PLUS","MINUS","PLUS",1785
"389","9","SAD","BRIGHT","GREY","BRIGHT",2307
"390","9","RAW","SHAME","LOVE","LOVE",2754
"391","9","LIGHT","DARK","DESIRE","DESIRE",2416
"392","9","BLUE","RIPE","DARK","DARK",4002
"393","9","SHAME","WANT","BITTER","WANT",3141
"394","9","SALTY","PURPLE","SURPRISED","PURPLE",2471
"395","9","BROWN","BLACK","DARK","BROWN",2046
"396","9","FEAR","HAPPY","MERRY","FEAR",1852
"397","9","YELLOW","HATE","MERRY","YELLOW",6130
"398","9","WORRY","WANT","SPICY","SPICY",2326
"399","9","PLUS","EQUAL","EQUAL","PLUS",1301
"400","9","GLOOMY","COOKED","ENVY","COOKED",1618
"401","9","WHITE","PURPLE","SPICY","SPICY",2766
"402","9","WHITE","BLACK","MERRY","MERRY",183
"403","9","PURPLE","SOUR","ENVY","PURPLE",2774
"404","9","SAD","BLACK","HAPPY","HAPPY",2273
"405","160","GLOOMY","MERRY","BAD","BAD",3127
"406","160","RIPE","LIGHT","FEAR","RIPE",2785
"407","160","HATE","LIKE","SURPRISED","SURPRISED",1965
"408","160","SOUR","HAPPY","UNRIPE","UNRIPE",2623
"409","160","RED","GRIEF","GREY","GREY",3625
"410","160","SAD","PURPLE","REGRET","PURPLE",5446
"411","160","ANGER","SALTY","ROTTEN","ROTTEN",56124
"412","160","FRESH","JOY","ORANGE","ORANGE",8881
"413","160","GLOOMY","DARK","COOKED","COOKED",4708
"414","160","RIPE","PURPLE","BAD","PURPLE",3663
"415","160","RAW","SALTY","SHAME","SHAME",2953
"416","160","MERRY","SPICY","GREY","SPICY",11092
"417","160","YELLOW","RAW","ROTTEN","ROTTEN",3743
"418","160","WHITE","FEAR","TASTE","TASTE",3243
"419","160","BLUE","SAD","BLACK","SAD",2730
"420","160","WORRY","SURPRISED","SWEET","SWEET",2863
"421","160","MINUS","PLUS","MINUS","PLUS",1860
"422","160","ANXIETY","BROWN","ENVY","BROWN",3440
"423","160","GRIEF","PURPLE","GREY","GRIEF",2420
"424","160","BROWN","WORRY","BITTER","BROWN",3411
"425","160","HAPPY","COOKED","UNRIPE","COOKED",3790
"426","160","LIKE","TASTE","SPICY","SPICY",3260
"427","160","PLUS","EQUAL","EQUAL","PLUS",2812
"428","160","BITTER","ENVY","TASTY","ENVY",2384
"429","160","BROWN","WORRY","FEAR","BROWN",2997
"430","160","BLUE","ANGER","SHAME","BLUE",4417
"431","160","REGRET","BAD","TASTY","TASTY",2599
"432","36","SALTY","LOVE","HAPPY","SALTY",2805
"433","36","COOKED","DESIRE","GREY","DESIRE",7208
"434","36","GOOD","SOUR","JOY","SOUR",2063
"435","36","PLUS","EQUAL","EQUAL","PLUS",1869
"436","36","PLUS","MINUS","MINUS","PLUS",1609
"437","36","BRIGHT","MERRY","ROTTEN","ROTTEN",2236
"438","36","RIPE","RAW","HOPE","HOPE",2659
"439","36","HAPPY","SPICY","SURPRISED","SPICY",2603
"440","36","RIPE","HOPE","SURPRISED","RIPE",3144
"441","36","GRIEF","WHITE","SOUR","WHITE",3337
"442","36","PURPLE","DARK","REGRET","REGRET",2829
"443","36","JOY","UNRIPE","GREY","JOY",4983
"444","36","ANGER","HOPE","ENVY","HOPE",7948
"445","36","GOOD","LOVE","DARK","DARK",2502
"446","36","ANXIETY","WHITE","BAD","WHITE",2447
"447","36","SALTY","BAD","TASTE","BAD",2780
"448","36","SHAME","FEAR","BAD","BAD",5563
"449","36","YELLOW","MERRY","GREY","MERRY",1966
"450","36","FRESH","DARK","BITTER","BITTER",3802
"451","36","GREEN","TASTE","SWEET","GREEN",2645
"452","36","FRESH","PURPLE","UNRIPE","UNRIPE",2108
"453","36","GOOD","HOPE","BAD","BAD",1992
"454","36","PROUD","LIKE","JOY","LIKE",2766
"455","36","BAD","SURPRISED","ENVY","SURPRISED",2125
"456","36","ANGER","SALTY","REGRET","SALTY",5396
"457","36","SHAME","MERRY","BITTER","BITTER",3682
"458","36","GOOD","WANT","SURPRISED","SURPRISED",2353
"459","279","BLACK","WANT","ROTTEN","WANT",4272
"460","279","GRIEF","GLOOMY","PITY","GLOOMY",5271
"461","279","GRIEF","BLACK","REGRET","BLACK",2329
"462","279","HATE","JOY","TASTE","TASTE",2588
"463","279","BROWN","GREEN","SURPRISED","SURPRISED",2171
"464","279","WHITE","LIKE","ENVY","WHITE",2735
"465","279","GLOOMY","RAW","SPICY","GLOOMY",3387
"466","279","PLUS","EQUAL","EQUAL","PLUS",1632
"467","279","RAW","REGRET","SPICY","REGRET",3264
"468","279","GLOOMY","COOKED","BITTER","GLOOMY",2802
"469","279","RIPE","PURPLE","TASTE","PURPLE",2903
"470","279","BLACK","ORANGE","BAD","BAD",2037
"471","279","JOY","REGRET","BITTER","BITTER",6425
"472","279","ANGER","FRESH","WORRY","FRESH",4175
"473","279","PLUS","MINUS","MINUS","PLUS",1575
"474","279","GLOOMY","JOY","SWEET","SWEET",4253
"475","279","ORANGE","GREY","TASTY","TASTY",1812
"476","279","WORRY","SPICY","ROTTEN","WORRY",4760
"477","279","GRIEF","RIPE","BRIGHT","GRIEF",6470
"478","279","WHITE","GOOD","SALTY","WHITE",3612
"479","279","RED","BRIGHT","BITTER","RED",9451
"480","279","BLUE","SALTY","BRIGHT","BLUE",4433
"481","279","ANGER","GLOOMY","GREY","GREY",2780
"482","279","GLOOMY","LIKE","ROTTEN","LIKE",7043
"483","279","RED","GLOOMY","SWEET","GLOOMY",4039
"484","279","ANXIETY","REGRET","SURPRISED","SURPRISED",3376
"485","279","BLACK","BITTER","TASTY","BLACK",2240
"486","120","GRIEF","WORRY","SURPRISED","SURPRISED",2750
"487","120","YELLOW","SHAME","JOY","YELLOW",2534
"488","120","LIGHT","SOUR","TASTY","LIGHT",2334
"489","120","EQUAL","PLUS","EQUAL","PLUS",2025
"490","120","ANXIETY","PURPLE","SHAME","PURPLE",1550
"491","120","ANXIETY","BROWN","BITTER","BROWN",3489
"492","120","SALT","BLUE","SWEET","BLUE",1533
"493","120","MINUS","PLUS","MINUS","PLUS",1281
"494","120","HATE","GREEN","DARK","GREEN",2699
"495","120","PURPLE","COOKED","MERRY","PURPLE",1493
"496","120","ANGER","MERRY","TASTE","MERRY",2811
"497","120","ANGER","GREEN","ROTTEN","GREEN",1590
"498","120","YELLOW","LIKE","SURPRISED","YELLOW",1297
"499","120","GOOD","SURPRISED","TASTY","TASTY",1804
"500","120","SALT","HOPE","SWEET","HOPE",1508
"501","120","TASTE","SPICY","SURPRISED","SURPRISED",1913
"502","120","RIPE","FEAR","BAD","RIPE",1858
"503","120","RED","SALTY","BITTER","RED",1317
"504","120","SOUR","SHAME","TASTY","SHAME",1802
"505","120","SHAME","BRIGHT","SWEET","SHAME",3783
"506","120","RIPE","LIGHT","BLACK","RIPE",2030
"507","120","GRIEF","SOUR","ROTTEN","GRIEF",1999
"508","120","HATE","ORANGE","UNRIPE","ORANGE",3196
"509","120","RIPE","SAD","TASTE","TASTE",1829
"510","120","BLACK","HOPE","SURPRISED","BLACK",2232
"511","120","PITY","WORRY","WANT","WANT",2255
"512","120","BAD","BITTER","SURPRISED","SURPRISED",2432
"513","147","ANGER","FRESH","MERRY","FRESH",2948
"514","147","RED","BROWN","FRESH","FRESH",2410
"515","147","GOOD","DARK","BITTER","BITTER",3191
"516","147","RAW","LIKE","WANT","RAW",2075
"517","147","YELLOW","RIPE","BITTER","YELLOW",2171
"518","147","EQUAL","PLUS","EQUAL","PLUS",2066
"519","147","RIPE","HOPE","UNRIPE","HOPE",1810
"520","147","PLUS","MINUS","MINUS","PLUS",1589
"521","147","FRESH","DARK","HOPE","FRESH",2996
"522","147","GRIEF","JOY","ROTTEN","ROTTEN",1813
"523","147","RED","WORRY","HOPE","WORRY",1818
"524","147","BLACK","SOUR","COOKED","BLACK",2466
"525","147","GLOOMY","SURPRISED","SWEET","SURPRISED",7790
"526","147","JOY","COOKED","ENVY","COOKED",5508
"527","147","SALT","GREEN","SPICY","GREEN",1604
"528","147","SALT","SHAME","BITTER","SHAME",1699
"529","147","RAW","PURPLE","LIKE","PURPLE",3514
"530","147","GLOOMY","SOUR","SHAME","SOUR",2801
"531","147","RED","BRIGHT","TASTY","TASTY",5456
"532","147","ANGER","FEAR","HOPE","HOPE",5936
"533","147","ORANGE","SPICY","ENVY","ENVY",3995
"534","147","WANT","GREEN","TASTY","GREEN",2186
"535","147","YELLOW","SALTY","GREEN","SALTY",2502
"536","147","HAPPY","BAD","ROTTEN","HAPPY",2944
"537","147","GOOD","BLACK","BAD","BLACK",1734
"538","147","SHAME","LOVE","ORANGE","ORANGE",2983
"539","147","JOY","SPICY","SWEET","JOY",1698
"594","154","RAW","COOKED","ROTTEN","ROTTEN",14333
"595","154","ANGER","BRIGHT","HAPPY","ANGER",3269
